log_raised_by_quarter,tokenforsale_dummy,kyc_dummy,whitelist_dummy,presale_raised_dummy,ethereum,whitelist_dummy,ind_entertainment,ind_business_services,ind_blockchain,ind_other_software,ind_finance,presale_dummy,presale_raised_dummy,percent_forsale,percent_forsale_ifpresent,percent_forsale_dummy,listing_dummy
22.53391,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,0,0,0.8,0.8,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.68,0.68,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,1,0,0,0,0,1,0,0.4,0.4,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,0,0,0.8,0.8,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.65,1,0
18.86238,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.39378,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
19.63956,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
21.53017,1,1,1,0,1,1,0,1,0,0,0,0,0,0.558,0.558,1,0
19.63956,1,1,0,0,1,0,0,0,0,0,0,1,0,0.56,0.56,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.53391,1,0,1,0,1,1,0,0,1,0,0,0,0,0.15,0.15,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,0,0,,0,0,0
20.89957,1,1,1,0,0,1,0,1,0,0,0,1,0,0.6,0.6,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8,0.8,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,0
22.53391,1,1,1,0,1,1,1,0,0,0,0,1,0,0.6,0.6,1,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
18.86238,1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.53391,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.53391,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.27552,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,0,1,0,0,0,0,0,0,0,0.85,0.85,1,0
22.41159,1,1,1,0,0,1,0,0,0,0,1,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5049512,0.5049512,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.51,0.51,1,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.41159,1,0,0,0,0,0,0,1,0,0,0,1,0,0.8,0.8,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
20.89957,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
21.53017,1,1,1,0,0,1,0,0,0,0,0,1,0,0.6,0.6,1,0
19.2891,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.8695652,0.8695652,1,0
20.89957,1,0,0,0,1,0,0,0,1,0,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,0,0,0,0.55,0.55,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.9,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.85,0.85,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,0
18.86238,1,1,1,0,0,1,0,0,0,0,0,1,0,0.45826,0.45826,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.8,1,0
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,0.089,0.089,1,0
22.27552,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.55,0.55,1,0
22.41159,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
21.53017,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.85,0.85,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.55,0.55,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
22.53391,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,1,0,0.9,0.9,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
21.72063,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,1,0,0.45,0.45,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7,0.7,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.65,0.65,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.65,0.65,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,0,0,0.1425,0.1425,1,0
17.43159,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,0.7444444,0.7444444,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.3,0.3,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
21.72063,1,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,1,0
22.41159,1,0,1,0,0,1,0,0,0,0,1,1,0,0.82,0.82,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
21.53017,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.33,0.33,1,0
18.90116,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,1,1,0,0,1,0,0,0,0,0,0,0,0.9,0.9,1,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7500001,0.7500001,1,0
22.53391,1,1,0,0,1,0,0,0,1,0,0,1,0,0.25,0.25,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.41159,1,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,1,0,0.64,0.64,1,0
21.72063,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,1,0,0.0910001,0.0910001,1,0
20.89957,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,1,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
18.86238,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
20.89957,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,0,0,1,0,0,0,0,1,0,0.45,0.45,1,0
21.53017,1,1,0,0,0,0,0,0,0,0,0,0,0,0.165,0.165,1,0
19.63956,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
20.89957,1,0,1,0,1,1,0,0,1,0,0,1,0,0.750066,0.750066,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.4,0.4,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.816,0.816,1,0
21.53017,1,0,1,0,1,1,0,0,0,0,0,0,0,0.2666667,0.2666667,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,1,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.41159,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,1,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5,1,0
20.89957,1,1,1,0,0,1,0,1,0,0,0,1,0,0.47,0.47,1,0
22.27552,1,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,1,0
21.53017,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,1,0
20.89957,1,1,0,0,1,0,0,0,1,0,0,1,0,0.59,0.59,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8,0.8,1,0
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
19.63956,1,1,1,0,1,1,1,0,0,0,0,1,0,0.53,0.53,1,0
22.53391,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.89,0.89,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.69,0.69,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.625,0.625,1,0
22.06915,1,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,1,0,0,0,1,0,,0,0,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,1,1,0,0.8,0.8,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4,0.4,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.19,0.19,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.75,0.75,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.75,0.75,1,0
22.06915,1,1,1,0,0,1,0,1,0,0,0,1,0,0.5,0.5,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.55,0.55,1,0
20.89957,1,1,1,0,1,1,0,0,0,1,0,1,0,,0,0,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,0,0,0.4,0.4,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,1,0,0,1,0,0.6,0.6,1,0
20.89957,1,1,0,0,1,0,1,0,0,0,0,1,0,0.41,0.41,1,0
22.53391,1,1,0,0,1,0,0,0,1,0,0,0,0,0.82,0.82,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,0.18,0.18,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,0,0,0.32,0.32,1,0
22.06915,1,0,0,0,1,0,0,0,1,0,0,1,0,0.9,0.9,1,0
20.89957,1,1,1,0,0,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.53391,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
20.89957,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.53391,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0
22.39378,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3,0.3,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6504065,0.6504065,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.3,0.3,1,0
20.89957,1,1,0,0,1,0,0,1,0,0,0,1,0,0.75,0.75,1,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,1,0,0.005,0.005,1,0
22.53391,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6909091,0.6909091,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,1,0,0.65,0.65,1,0
21.53017,1,1,1,0,1,1,0,0,0,0,0,1,0,0.48,0.48,1,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.6,0.6,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.33,0.33,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.1,0.1,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,1,0,0.65,0.65,1,0
18.86238,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.4,0.4,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
21.53017,1,1,0,0,1,0,0,0,0,0,0,1,0,0.84,0.84,1,0
21.53017,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,0.98,0.98,1,0
22.53391,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9,0.9,1,0
22.41159,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.5,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
19.63956,1,1,0,0,0,0,0,1,0,0,0,1,0,0.45,0.45,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,1,1,0,0.75,0.75,1,0
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,1,0,0.75,0.75,1,0
20.89957,1,1,1,0,1,1,1,0,0,0,0,1,0,0.0938667,0.0938667,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,1,0,0.44,0.44,1,0
21.72063,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,0,0,0.54,0.54,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.16,0.16,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,1,1,0,0.75,0.75,1,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,0.72,0.72,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.9,0.9,1,0
20.89957,1,0,1,0,1,1,1,0,0,0,0,1,0,0.035,0.035,1,0
22.06915,1,0,0,0,1,0,0,1,0,0,0,1,0,0.64,0.64,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,1,0,0.72,0.72,1,0
22.06915,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,0
18.86238,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.8,0.8,1,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.06915,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
22.06915,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.41159,1,1,1,1,0,1,0,1,0,0,0,1,1,0.8,0.8,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5833333,0.5833333,1,0
20.89957,1,1,0,0,1,0,0,1,0,0,0,1,0,0.35,0.35,1,0
22.53391,0,1,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.769,0.769,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,1,0,0.35,0.35,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,1,0,0.48,0.48,1,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.6,0.6,1,0
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,0,1,0,1,1,0,0,1,0,0,0,0,0.38,0.38,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.57,0.57,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
21.53017,1,0,1,0,1,1,0,0,0,0,0,1,0,0.4,0.4,1,0
22.27552,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,1,0,1,1,0,1,0,0,0,1,0,0.44,0.44,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9,0.9,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
22.53391,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
22.06915,1,1,1,0,1,1,0,0,1,0,0,1,0,0.35,0.35,1,0
21.53017,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.25,0.25,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.65,0.65,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0
18.86238,1,1,1,0,0,1,0,0,0,0,0,1,0,0.7,0.7,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
21.53017,1,1,1,0,0,1,0,0,0,0,0,0,0,0.25,0.25,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
21.53017,1,1,0,0,1,0,0,1,0,0,0,1,0,0.7,0.7,1,0
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,1,0
22.27552,1,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,1,0,1,0,0.35,0.35,1,0
21.53017,1,1,0,0,1,0,1,0,0,0,0,1,0,0.81,0.81,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,0.65,0.65,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,1,0
21.72063,1,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.15,0.15,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
18.86238,1,1,1,0,1,1,0,0,0,0,1,0,0,0.03,0.03,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,0.62,0.62,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
17.43159,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
18.86238,1,0,1,1,1,1,0,0,0,0,0,1,1,,0,0,0
22.53391,1,0,1,0,1,1,0,0,0,0,0,0,0,0.4,0.4,1,0
20.89957,1,1,0,0,1,0,0,1,0,0,0,1,0,0.6,0.6,1,0
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.8,0.8,1,0
18.86238,1,1,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
22.41159,1,0,1,0,1,1,1,0,0,0,0,1,0,0.55,0.55,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.75,0.75,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
21.53017,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4,0.4,1,0
22.53391,0,1,1,0,0,1,0,0,0,1,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.28,0.28,1,0
22.27552,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,1,0
20.89957,1,0,1,0,1,1,0,0,1,0,0,0,0,0.75,0.75,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.53391,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
